0|000796|20170930|0.4229|20171030|20170904|20171030||20170825|318.11|20160512
0|000797|20170930|0.1000|20171028|20170927|20170927|20170919|20170915|-0.18|
0|000798|20170930|0.2681|20171025|20170720|||20170602|0.50|20160428
0|000799|20170930|0.3583|20171031|20170912|20171116||||20160420
0|000800|20170930|0.1789|20171028|20161018|||||20160606
0|000801|20170930|-0.0160|20171031|20170720|20170720||20171013|-0.30|20170717
0|000802|20170930|0.0261|20171020|20170804|20170808|20160601|20170629|147.82|20160329
0|000803|20170930|-0.2900|20171028|20171121||20171114|20170511|53.00|20171123
0|000806|20170930|0.0023|20171028|20170509|20170714|20170718|20170516|-0.14|20170717
0|000807|20170930|0.1620|20171028|20170920|20171120|20170118|20171110|1.00|20171117
0|000809|20170930|0.0400|20171018|20170922|||||20171117
0|000810|20170930|0.0473|20171030|20170912|20170615|20160401|||20160613
0|000811|20170930|0.3300|20171027|20150916|||20170602|-87.00|20170717
0|000812|20170930|0.0162|20171031|20170713|20170713|20170706|20171109|447.29|20170509
0|000813|20170930|0.2827|20171028|20171121|20171121|20160713|20171116|92.40|20160926
0|000815|20170930|0.0050|20171030|20171019|20171019||||20170717
0|000816|20170930|-0.0451|20171028|20151026|20171106|20171023|20170216|-0.20|20171106
0|000818|20170930|0.1727|20171010|20170815|20170815|20170612|20171117|284.97|
0|000819|20170930|0.0210|20171027|20170815|20171114||20170220|-0.20|20170424
0|000820|20170930|0.4800|20171030|20170314|20170714|20170717|20170613|791.72|20170714
0|000821|20170930|0.2200|20171031|20160629|20171031|20171123|20170719|5.50|20170620
0|000822|20170930|0.5900|20171025|20170830|20170830||20170830|-0.10|
0|000823|20170930|0.2468|20171028|20171020|20171109||||
0|000825|20170930|0.3790|20171025|20170807|20170807||||
0|000826|20170930|0.8670|20171024|20151111||20160405|||
0|000828|20170930|0.6877|20171030|20161124|||20161130|0.18|20170503
0|000829|20170930|0.0327|20171028|20171009|20171009|20170817|||20160509
0|000830|20170930|0.6630|20171025|20170926|20171120||20171113|-1.50|
0|000831|20170930|0.0377|20171028|20170707|20170816||||20170424
0|000833|20170930|0.0901|20171028|20170719|||||
0|000835|20170930|0.1061|20171031|20170728|20170728|20161020|20171106|324.36|
